aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_tipo_deficiencia;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;NORDESTE;AL;JOAQUIM GOMES;DEFICIÊNCIA AUDITIVA;4;2;2
2022;Brasil;NORDESTE;AL;JOAQUIM GOMES;DEFICIÊNCIA DE LOCOMOÇÃO;37;28;9
2022;Brasil;NORDESTE;AL;JOAQUIM GOMES;DEFICIÊNCIA VISUAL;12;7;5
2022;Brasil;NORDESTE;AL;JOAQUIM GOMES;OUTROS;41;31;10
2022;Brasil;NORDESTE;AL;JUNDIÁ;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;JUNDIÁ;DEFICIÊNCIA DE LOCOMOÇÃO;5;4;1
2022;Brasil;NORDESTE;AL;JUNDIÁ;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;NORDESTE;AL;JUNDIÁ;OUTROS;8;6;2
2022;Brasil;NORDESTE;AL;JUNQUEIRO;DEFICIÊNCIA AUDITIVA;8;7;1
2022;Brasil;NORDESTE;AL;JUNQUEIRO;DEFICIÊNCIA DE LOCOMOÇÃO;38;24;14
2022;Brasil;NORDESTE;AL;JUNQUEIRO;DEFICIÊNCIA VISUAL;34;17;17
2022;Brasil;NORDESTE;AL;JUNQUEIRO;OUTROS;49;36;13
2022;Brasil;NORDESTE;AL;LAGOA DA CANOA;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;LAGOA DA CANOA;DEFICIÊNCIA DE LOCOMOÇÃO;9;7;2
2022;Brasil;NORDESTE;AL;LAGOA DA CANOA;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;NORDESTE;AL;LAGOA DA CANOA;OUTROS;18;14;4
2022;Brasil;NORDESTE;AL;LIMOEIRO DE ANADIA;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;AL;LIMOEIRO DE ANADIA;DEFICIÊNCIA DE LOCOMOÇÃO;26;14;12
2022;Brasil;NORDESTE;AL;LIMOEIRO DE ANADIA;DEFICIÊNCIA VISUAL;9;6;3
2022;Brasil;NORDESTE;AL;LIMOEIRO DE ANADIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;LIMOEIRO DE ANADIA;OUTROS;47;33;14
2022;Brasil;NORDESTE;AL;MACEIÓ;DEFICIÊNCIA AUDITIVA;407;316;91
2022;Brasil;NORDESTE;AL;MACEIÓ;DEFICIÊNCIA DE LOCOMOÇÃO;2278;1399;879
2022;Brasil;NORDESTE;AL;MACEIÓ;DEFICIÊNCIA VISUAL;1109;706;403
2022;Brasil;NORDESTE;AL;MACEIÓ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;170;49;121
2022;Brasil;NORDESTE;AL;MACEIÓ;OUTROS;3814;2473;1341
2022;Brasil;NORDESTE;AL;MAJOR ISIDORO;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;AL;MAJOR ISIDORO;DEFICIÊNCIA DE LOCOMOÇÃO;11;7;4
2022;Brasil;NORDESTE;AL;MAJOR ISIDORO;DEFICIÊNCIA VISUAL;8;6;2
2022;Brasil;NORDESTE;AL;MAJOR ISIDORO;OUTROS;27;16;11
2022;Brasil;NORDESTE;AL;MAR VERMELHO;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MAR VERMELHO;DEFICIÊNCIA DE LOCOMOÇÃO;3;3;0
2022;Brasil;NORDESTE;AL;MAR VERMELHO;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;NORDESTE;AL;MAR VERMELHO;OUTROS;6;5;1
2022;Brasil;NORDESTE;AL;MARAGOGI;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;AL;MARAGOGI;DEFICIÊNCIA DE LOCOMOÇÃO;21;13;8
2022;Brasil;NORDESTE;AL;MARAGOGI;DEFICIÊNCIA VISUAL;24;12;12
2022;Brasil;NORDESTE;AL;MARAGOGI;OUTROS;49;28;21
2022;Brasil;NORDESTE;AL;MARAVILHA;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MARAVILHA;DEFICIÊNCIA VISUAL;2;0;2
2022;Brasil;NORDESTE;AL;MARAVILHA;OUTROS;5;2;3
2022;Brasil;NORDESTE;AL;MARECHAL DEODORO;DEFICIÊNCIA AUDITIVA;29;18;11
2022;Brasil;NORDESTE;AL;MARECHAL DEODORO;DEFICIÊNCIA DE LOCOMOÇÃO;92;60;32
2022;Brasil;NORDESTE;AL;MARECHAL DEODORO;DEFICIÊNCIA VISUAL;48;37;11
2022;Brasil;NORDESTE;AL;MARECHAL DEODORO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;10;2;8
2022;Brasil;NORDESTE;AL;MARECHAL DEODORO;OUTROS;124;90;34
2022;Brasil;NORDESTE;AL;MARIBONDO;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MARIBONDO;DEFICIÊNCIA DE LOCOMOÇÃO;19;18;1
2022;Brasil;NORDESTE;AL;MARIBONDO;DEFICIÊNCIA VISUAL;12;10;2
2022;Brasil;NORDESTE;AL;MARIBONDO;OUTROS;32;22;10
2022;Brasil;NORDESTE;AL;MATA GRANDE;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MATA GRANDE;DEFICIÊNCIA DE LOCOMOÇÃO;16;6;10
2022;Brasil;NORDESTE;AL;MATA GRANDE;DEFICIÊNCIA VISUAL;14;8;6
2022;Brasil;NORDESTE;AL;MATA GRANDE;OUTROS;62;36;26
2022;Brasil;NORDESTE;AL;MATRIZ DE CAMARAGIBE;DEFICIÊNCIA AUDITIVA;7;1;6
2022;Brasil;NORDESTE;AL;MATRIZ DE CAMARAGIBE;DEFICIÊNCIA DE LOCOMOÇÃO;19;8;11
2022;Brasil;NORDESTE;AL;MATRIZ DE CAMARAGIBE;DEFICIÊNCIA VISUAL;25;13;12
2022;Brasil;NORDESTE;AL;MATRIZ DE CAMARAGIBE;OUTROS;59;31;28
2022;Brasil;NORDESTE;AL;MESSIAS;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;AL;MESSIAS;DEFICIÊNCIA DE LOCOMOÇÃO;17;12;5
2022;Brasil;NORDESTE;AL;MESSIAS;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;AL;MESSIAS;OUTROS;32;23;9
2022;Brasil;NORDESTE;AL;MINADOR DO NEGRÃO;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MINADOR DO NEGRÃO;DEFICIÊNCIA DE LOCOMOÇÃO;4;4;0
2022;Brasil;NORDESTE;AL;MINADOR DO NEGRÃO;DEFICIÊNCIA VISUAL;6;6;0
2022;Brasil;NORDESTE;AL;MINADOR DO NEGRÃO;OUTROS;14;12;2
2022;Brasil;NORDESTE;AL;MONTEIRÓPOLIS;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;MONTEIRÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;9;7;2
2022;Brasil;NORDESTE;AL;MONTEIRÓPOLIS;DEFICIÊNCIA VISUAL;7;4;3
2022;Brasil;NORDESTE;AL;MONTEIRÓPOLIS;OUTROS;32;21;11
2022;Brasil;NORDESTE;AL;MURICI;DEFICIÊNCIA AUDITIVA;10;4;6
2022;Brasil;NORDESTE;AL;MURICI;DEFICIÊNCIA DE LOCOMOÇÃO;23;9;14
2022;Brasil;NORDESTE;AL;MURICI;DEFICIÊNCIA VISUAL;15;6;9
2022;Brasil;NORDESTE;AL;MURICI;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;MURICI;OUTROS;44;25;19
2022;Brasil;NORDESTE;AL;NOVO LINO;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;AL;NOVO LINO;DEFICIÊNCIA DE LOCOMOÇÃO;24;12;12
2022;Brasil;NORDESTE;AL;NOVO LINO;DEFICIÊNCIA VISUAL;10;5;5
2022;Brasil;NORDESTE;AL;NOVO LINO;OUTROS;105;66;39
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;DEFICIÊNCIA DE LOCOMOÇÃO;29;15;14
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;DEFICIÊNCIA VISUAL;8;6;2
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;OUTROS;54;37;17
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;DEFICIÊNCIA AUDITIVA;5;3;2
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;DEFICIÊNCIA DE LOCOMOÇÃO;4;4;0
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;DEFICIÊNCIA VISUAL;7;5;2
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;OUTROS;15;11;4
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA GRANDE;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;NORDESTE;AL;OLHO D'ÁGUA GRANDE;OUTROS;7;7;0
2022;Brasil;NORDESTE;AL;OLIVENÇA;DEFICIÊNCIA DE LOCOMOÇÃO;5;4;1
2022;Brasil;NORDESTE;AL;OLIVENÇA;DEFICIÊNCIA VISUAL;3;1;2
2022;Brasil;NORDESTE;AL;OLIVENÇA;OUTROS;7;6;1
2022;Brasil;NORDESTE;AL;OURO BRANCO;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;AL;OURO BRANCO;DEFICIÊNCIA DE LOCOMOÇÃO;5;5;0
2022;Brasil;NORDESTE;AL;OURO BRANCO;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;AL;OURO BRANCO;OUTROS;14;8;6
2022;Brasil;NORDESTE;AL;PALESTINA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;AL;PALESTINA;DEFICIÊNCIA DE LOCOMOÇÃO;5;1;4
2022;Brasil;NORDESTE;AL;PALESTINA;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;NORDESTE;AL;PALESTINA;OUTROS;13;12;1
2022;Brasil;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;DEFICIÊNCIA AUDITIVA;27;22;5
2022;Brasil;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;DEFICIÊNCIA DE LOCOMOÇÃO;53;31;22
2022;Brasil;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;DEFICIÊNCIA VISUAL;33;25;8
2022;Brasil;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;0;3
2022;Brasil;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;OUTROS;106;71;35
2022;Brasil;NORDESTE;AL;PARICONHA;DEFICIÊNCIA DE LOCOMOÇÃO;7;3;4
2022;Brasil;NORDESTE;AL;PARICONHA;DEFICIÊNCIA VISUAL;5;2;3
2022;Brasil;NORDESTE;AL;PARICONHA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;PARICONHA;OUTROS;12;4;8
2022;Brasil;NORDESTE;AL;PARIPUEIRA;DEFICIÊNCIA AUDITIVA;5;5;0
2022;Brasil;NORDESTE;AL;PARIPUEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;30;20;10
2022;Brasil;NORDESTE;AL;PARIPUEIRA;DEFICIÊNCIA VISUAL;20;14;6
2022;Brasil;NORDESTE;AL;PARIPUEIRA;OUTROS;46;33;13
2022;Brasil;NORDESTE;AL;PASSO DE CAMARAGIBE;DEFICIÊNCIA AUDITIVA;4;1;3
2022;Brasil;NORDESTE;AL;PASSO DE CAMARAGIBE;DEFICIÊNCIA DE LOCOMOÇÃO;100;45;55
2022;Brasil;NORDESTE;AL;PASSO DE CAMARAGIBE;DEFICIÊNCIA VISUAL;62;30;32
2022;Brasil;NORDESTE;AL;PASSO DE CAMARAGIBE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;PASSO DE CAMARAGIBE;OUTROS;76;34;42
2022;Brasil;NORDESTE;AL;PAULO JACINTO;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;AL;PAULO JACINTO;DEFICIÊNCIA DE LOCOMOÇÃO;24;15;9
2022;Brasil;NORDESTE;AL;PAULO JACINTO;DEFICIÊNCIA VISUAL;12;8;4
2022;Brasil;NORDESTE;AL;PAULO JACINTO;OUTROS;42;27;15
2022;Brasil;NORDESTE;AL;PENEDO;DEFICIÊNCIA AUDITIVA;17;14;3
2022;Brasil;NORDESTE;AL;PENEDO;DEFICIÊNCIA DE LOCOMOÇÃO;48;33;15
2022;Brasil;NORDESTE;AL;PENEDO;DEFICIÊNCIA VISUAL;32;20;12
2022;Brasil;NORDESTE;AL;PENEDO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;1;0
2022;Brasil;NORDESTE;AL;PENEDO;OUTROS;126;81;45
2022;Brasil;NORDESTE;AL;PIAÇABUÇU;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;AL;PIAÇABUÇU;DEFICIÊNCIA DE LOCOMOÇÃO;8;5;3
2022;Brasil;NORDESTE;AL;PIAÇABUÇU;DEFICIÊNCIA VISUAL;10;8;2
2022;Brasil;NORDESTE;AL;PIAÇABUÇU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;PIAÇABUÇU;OUTROS;14;10;4
2022;Brasil;NORDESTE;AL;PILAR;DEFICIÊNCIA AUDITIVA;17;14;3
2022;Brasil;NORDESTE;AL;PILAR;DEFICIÊNCIA DE LOCOMOÇÃO;45;36;9
2022;Brasil;NORDESTE;AL;PILAR;DEFICIÊNCIA VISUAL;31;19;12
2022;Brasil;NORDESTE;AL;PILAR;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;0;4
2022;Brasil;NORDESTE;AL;PILAR;OUTROS;117;80;37
2022;Brasil;NORDESTE;AL;PINDOBA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;AL;PINDOBA;DEFICIÊNCIA DE LOCOMOÇÃO;3;1;2
2022;Brasil;NORDESTE;AL;PINDOBA;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;NORDESTE;AL;PIRANHAS;DEFICIÊNCIA AUDITIVA;8;6;2
2022;Brasil;NORDESTE;AL;PIRANHAS;DEFICIÊNCIA DE LOCOMOÇÃO;16;10;6
2022;Brasil;NORDESTE;AL;PIRANHAS;DEFICIÊNCIA VISUAL;10;8;2
2022;Brasil;NORDESTE;AL;PIRANHAS;OUTROS;35;24;11
2022;Brasil;NORDESTE;AL;PORTO CALVO;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;AL;PORTO CALVO;DEFICIÊNCIA DE LOCOMOÇÃO;18;9;9
2022;Brasil;NORDESTE;AL;PORTO CALVO;DEFICIÊNCIA VISUAL;8;4;4
2022;Brasil;NORDESTE;AL;PORTO CALVO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;PORTO CALVO;OUTROS;17;7;10
2022;Brasil;NORDESTE;AL;PORTO DE PEDRAS;DEFICIÊNCIA DE LOCOMOÇÃO;6;3;3
2022;Brasil;NORDESTE;AL;PORTO DE PEDRAS;DEFICIÊNCIA VISUAL;5;2;3
2022;Brasil;NORDESTE;AL;PORTO DE PEDRAS;OUTROS;13;7;6
2022;Brasil;NORDESTE;AL;PORTO REAL DO COLÉGIO;DEFICIÊNCIA AUDITIVA;5;5;0
2022;Brasil;NORDESTE;AL;PORTO REAL DO COLÉGIO;DEFICIÊNCIA DE LOCOMOÇÃO;5;3;2
2022;Brasil;NORDESTE;AL;PORTO REAL DO COLÉGIO;DEFICIÊNCIA VISUAL;13;8;5
2022;Brasil;NORDESTE;AL;PORTO REAL DO COLÉGIO;OUTROS;14;9;5
2022;Brasil;NORDESTE;AL;POÇO DAS TRINCHEIRAS;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;AL;POÇO DAS TRINCHEIRAS;DEFICIÊNCIA DE LOCOMOÇÃO;7;2;5
2022;Brasil;NORDESTE;AL;POÇO DAS TRINCHEIRAS;DEFICIÊNCIA VISUAL;10;5;5
2022;Brasil;NORDESTE;AL;POÇO DAS TRINCHEIRAS;OUTROS;13;11;2
2022;Brasil;NORDESTE;AL;PÃO DE AÇÚCAR;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;AL;PÃO DE AÇÚCAR;DEFICIÊNCIA DE LOCOMOÇÃO;18;10;8
2022;Brasil;NORDESTE;AL;PÃO DE AÇÚCAR;DEFICIÊNCIA VISUAL;22;15;7
2022;Brasil;NORDESTE;AL;PÃO DE AÇÚCAR;OUTROS;42;26;16
2022;Brasil;NORDESTE;AL;QUEBRANGULO;DEFICIÊNCIA DE LOCOMOÇÃO;7;3;4
2022;Brasil;NORDESTE;AL;QUEBRANGULO;DEFICIÊNCIA VISUAL;4;2;2
2022;Brasil;NORDESTE;AL;QUEBRANGULO;OUTROS;15;9;6
2022;Brasil;NORDESTE;AL;RIO LARGO;DEFICIÊNCIA AUDITIVA;36;26;10
2022;Brasil;NORDESTE;AL;RIO LARGO;DEFICIÊNCIA DE LOCOMOÇÃO;145;101;44
2022;Brasil;NORDESTE;AL;RIO LARGO;DEFICIÊNCIA VISUAL;93;63;30
2022;Brasil;NORDESTE;AL;RIO LARGO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;0;6
2022;Brasil;NORDESTE;AL;RIO LARGO;OUTROS;267;176;91
2022;Brasil;NORDESTE;AL;ROTEIRO;DEFICIÊNCIA DE LOCOMOÇÃO;5;2;3
2022;Brasil;NORDESTE;AL;ROTEIRO;DEFICIÊNCIA VISUAL;2;1;1
2022;Brasil;NORDESTE;AL;ROTEIRO;OUTROS;11;7;4
2022;Brasil;NORDESTE;AL;SANTA LUZIA DO NORTE;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;AL;SANTA LUZIA DO NORTE;DEFICIÊNCIA DE LOCOMOÇÃO;16;10;6
2022;Brasil;NORDESTE;AL;SANTA LUZIA DO NORTE;DEFICIÊNCIA VISUAL;9;6;3
2022;Brasil;NORDESTE;AL;SANTA LUZIA DO NORTE;OUTROS;15;8;7
2022;Brasil;NORDESTE;AL;SANTANA DO IPANEMA;DEFICIÊNCIA AUDITIVA;8;7;1
2022;Brasil;NORDESTE;AL;SANTANA DO IPANEMA;DEFICIÊNCIA DE LOCOMOÇÃO;19;15;4
2022;Brasil;NORDESTE;AL;SANTANA DO IPANEMA;DEFICIÊNCIA VISUAL;30;20;10
2022;Brasil;NORDESTE;AL;SANTANA DO IPANEMA;OUTROS;38;26;12
2022;Brasil;NORDESTE;AL;SANTANA DO MUNDAÚ;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;AL;SANTANA DO MUNDAÚ;DEFICIÊNCIA DE LOCOMOÇÃO;6;4;2
2022;Brasil;NORDESTE;AL;SANTANA DO MUNDAÚ;DEFICIÊNCIA VISUAL;7;5;2
2022;Brasil;NORDESTE;AL;SANTANA DO MUNDAÚ;OUTROS;20;15;5
2022;Brasil;NORDESTE;AL;SATUBA;DEFICIÊNCIA AUDITIVA;6;6;0
2022;Brasil;NORDESTE;AL;SATUBA;DEFICIÊNCIA DE LOCOMOÇÃO;25;23;2
2022;Brasil;NORDESTE;AL;SATUBA;DEFICIÊNCIA VISUAL;16;12;4
2022;Brasil;NORDESTE;AL;SATUBA;OUTROS;54;46;8
2022;Brasil;NORDESTE;AL;SENADOR RUI PALMEIRA;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;NORDESTE;AL;SENADOR RUI PALMEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;8;6;2
2022;Brasil;NORDESTE;AL;SENADOR RUI PALMEIRA;DEFICIÊNCIA VISUAL;2;1;1
2022;Brasil;NORDESTE;AL;SENADOR RUI PALMEIRA;OUTROS;16;9;7
2022;Brasil;NORDESTE;AL;SÃO BRÁS;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;AL;SÃO BRÁS;DEFICIÊNCIA DE LOCOMOÇÃO;4;2;2
2022;Brasil;NORDESTE;AL;SÃO BRÁS;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;NORDESTE;AL;SÃO BRÁS;OUTROS;13;8;5
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA LAJE;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA LAJE;DEFICIÊNCIA DE LOCOMOÇÃO;12;9;3
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA LAJE;DEFICIÊNCIA VISUAL;4;4;0
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA LAJE;OUTROS;12;9;3
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA TAPERA;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA TAPERA;DEFICIÊNCIA DE LOCOMOÇÃO;21;15;6
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA TAPERA;DEFICIÊNCIA VISUAL;12;8;4
2022;Brasil;NORDESTE;AL;SÃO JOSÉ DA TAPERA;OUTROS;49;22;27
2022;Brasil;NORDESTE;AL;SÃO LUÍS DO QUITUNDE;DEFICIÊNCIA AUDITIVA;19;13;6
2022;Brasil;NORDESTE;AL;SÃO LUÍS DO QUITUNDE;DEFICIÊNCIA DE LOCOMOÇÃO;34;15;19
2022;Brasil;NORDESTE;AL;SÃO LUÍS DO QUITUNDE;DEFICIÊNCIA VISUAL;29;15;14
2022;Brasil;NORDESTE;AL;SÃO LUÍS DO QUITUNDE;OUTROS;75;36;39
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS CAMPOS;DEFICIÊNCIA AUDITIVA;20;14;6
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS CAMPOS;DEFICIÊNCIA DE LOCOMOÇÃO;68;31;37
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS CAMPOS;DEFICIÊNCIA VISUAL;37;12;25
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS CAMPOS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS CAMPOS;OUTROS;126;72;54
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS MILAGRES;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS MILAGRES;DEFICIÊNCIA DE LOCOMOÇÃO;6;2;4
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS MILAGRES;DEFICIÊNCIA VISUAL;7;3;4
2022;Brasil;NORDESTE;AL;SÃO MIGUEL DOS MILAGRES;OUTROS;12;8;4
2022;Brasil;NORDESTE;AL;SÃO SEBASTIÃO;DEFICIÊNCIA AUDITIVA;8;7;1
2022;Brasil;NORDESTE;AL;SÃO SEBASTIÃO;DEFICIÊNCIA DE LOCOMOÇÃO;26;16;10
2022;Brasil;NORDESTE;AL;SÃO SEBASTIÃO;DEFICIÊNCIA VISUAL;33;18;15
2022;Brasil;NORDESTE;AL;SÃO SEBASTIÃO;OUTROS;57;38;19
2022;Brasil;NORDESTE;AL;TANQUE D'ARCA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;AL;TANQUE D'ARCA;DEFICIÊNCIA DE LOCOMOÇÃO;8;5;3
2022;Brasil;NORDESTE;AL;TANQUE D'ARCA;DEFICIÊNCIA VISUAL;6;3;3
2022;Brasil;NORDESTE;AL;TANQUE D'ARCA;OUTROS;23;18;5
2022;Brasil;NORDESTE;AL;TAQUARANA;DEFICIÊNCIA AUDITIVA;7;6;1
2022;Brasil;NORDESTE;AL;TAQUARANA;DEFICIÊNCIA DE LOCOMOÇÃO;20;16;4
2022;Brasil;NORDESTE;AL;TAQUARANA;DEFICIÊNCIA VISUAL;7;3;4
2022;Brasil;NORDESTE;AL;TAQUARANA;OUTROS;27;17;10
2022;Brasil;NORDESTE;AL;TEOTÔNIO VILELA;DEFICIÊNCIA AUDITIVA;20;18;2
2022;Brasil;NORDESTE;AL;TEOTÔNIO VILELA;DEFICIÊNCIA DE LOCOMOÇÃO;60;38;22
2022;Brasil;NORDESTE;AL;TEOTÔNIO VILELA;DEFICIÊNCIA VISUAL;44;24;20
2022;Brasil;NORDESTE;AL;TEOTÔNIO VILELA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;AL;TEOTÔNIO VILELA;OUTROS;98;60;38
2022;Brasil;NORDESTE;AL;TRAIPU;DEFICIÊNCIA AUDITIVA;11;11;0
2022;Brasil;NORDESTE;AL;TRAIPU;DEFICIÊNCIA DE LOCOMOÇÃO;5;4;1
2022;Brasil;NORDESTE;AL;TRAIPU;DEFICIÊNCIA VISUAL;4;2;2
2022;Brasil;NORDESTE;AL;TRAIPU;OUTROS;18;10;8
2022;Brasil;NORDESTE;AL;UNIÃO DOS PALMARES;DEFICIÊNCIA AUDITIVA;12;9;3
2022;Brasil;NORDESTE;AL;UNIÃO DOS PALMARES;DEFICIÊNCIA DE LOCOMOÇÃO;54;36;18
2022;Brasil;NORDESTE;AL;UNIÃO DOS PALMARES;DEFICIÊNCIA VISUAL;24;16;8
2022;Brasil;NORDESTE;AL;UNIÃO DOS PALMARES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;AL;UNIÃO DOS PALMARES;OUTROS;106;57;49
2022;Brasil;NORDESTE;AL;VIÇOSA;DEFICIÊNCIA AUDITIVA;8;8;0
2022;Brasil;NORDESTE;AL;VIÇOSA;DEFICIÊNCIA DE LOCOMOÇÃO;16;11;5
2022;Brasil;NORDESTE;AL;VIÇOSA;DEFICIÊNCIA VISUAL;11;5;6
2022;Brasil;NORDESTE;AL;VIÇOSA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;AL;VIÇOSA;OUTROS;27;21;6
2022;Brasil;NORDESTE;AL;ÁGUA BRANCA;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;AL;ÁGUA BRANCA;DEFICIÊNCIA DE LOCOMOÇÃO;7;5;2
2022;Brasil;NORDESTE;AL;ÁGUA BRANCA;DEFICIÊNCIA VISUAL;6;4;2
2022;Brasil;NORDESTE;AL;ÁGUA BRANCA;OUTROS;6;4;2
2022;Brasil;NORTE;AM;ALVARÃES;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORTE;AM;ALVARÃES;DEFICIÊNCIA DE LOCOMOÇÃO;9;7;2
2022;Brasil;NORTE;AM;ALVARÃES;DEFICIÊNCIA VISUAL;9;2;7
2022;Brasil;NORTE;AM;ALVARÃES;OUTROS;30;22;8
2022;Brasil;NORTE;AM;AMATURÁ;DEFICIÊNCIA AUDITIVA;4;1;3
